,Element ID,Centroid Z,Normal Factor
425,7542,20000.0,1
426,7543,20000.0,1
427,7544,20000.0,1
428,7545,20000.000000000004,1
429,7546,20000.0,1
430,7547,20000.0,1
431,7548,19999.999999999996,1
432,7549,19999.999999999996,1
433,7550,20000.0,1
434,7551,20000.0,1
435,7552,20000.000000000004,1
436,7553,20000.0,1
437,7554,20000.0,1
438,7555,20000.000000000004,1
439,7556,20000.0,1
440,7557,20000.0,1
441,7558,20000.0,1
442,7559,20000.0,1
443,7560,20000.0,1
444,7561,20000.0,1
445,7562,20000.000000000004,1
446,7563,20000.0,1
447,7564,20000.0,1
448,7565,20000.0,1
449,7566,19999.999999999996,1
450,7567,19999.999999999996,1
451,7568,20000.000000000004,1
452,7569,20000.0,1
453,7570,20000.0,1
454,7571,19999.999999999996,1
455,7572,20000.000000000004,1
456,7573,20000.0,1
457,7574,20000.0,1
458,7575,20000.000000000004,1
459,7576,20000.0,1
460,7577,20000.0,1
461,7578,20000.0,1
462,7579,19999.999999999996,1
463,7580,20000.0,1
464,7581,20000.0,1
465,7582,20000.0,1
466,7583,20000.0,1
467,7584,20000.0,1
468,7585,20000.0,1
469,7586,20000.000000000004,1
470,7587,20000.0,1
471,7588,20000.0,1
472,7589,20000.0,1
473,7590,20000.0,1
474,7591,20000.0,1
475,7592,20000.0,1
476,7593,20000.0,1
477,7594,20000.000000000004,1
478,7595,20000.0,1
479,7596,20000.0,1
480,7597,20000.0,1
481,7598,20000.0,1
482,7599,20000.0,1
483,7600,20000.0,1
484,7601,20000.0,1
485,7602,20000.000000000004,1
486,7603,20000.0,1
487,7604,20000.0,1
488,7605,20000.000000000004,1
489,7606,20000.0,1
490,7607,20000.0,1
491,7608,20000.0,1
492,7609,20000.0,1
493,7610,20000.0,1
494,7611,20000.0,1
495,7612,20000.0,1
496,7613,20000.000000000004,1
497,7614,20000.000000000004,1
498,7615,20000.000000000004,1
499,7616,19999.999999999996,1
500,7617,20000.0,1
501,7618,20000.000000000004,1
502,7619,19999.999999999996,1
503,7620,20000.0,1
504,7621,20000.000000000004,1
505,7622,20000.0,1
506,7623,20000.0,1
507,7624,20000.0,1
508,7625,19999.999999999996,1
509,7626,20000.0,1
510,7627,20000.0,1
511,7628,20000.000000000004,1
512,7629,20000.0,1
513,7630,20000.000000000004,1
514,7631,19999.999999999996,1
515,7632,20000.000000000004,1
516,7633,20000.0,1
517,7634,20000.0,1
518,7635,20000.0,1
519,7636,19999.999999999996,1
520,7637,20000.000000000004,1
521,7638,20000.0,1
522,7639,20000.0,1
523,7640,20000.0,1
524,7641,20000.0,1
525,7642,20000.0,1
526,7643,20000.0,1
527,7644,19999.999999999996,1
528,7645,20000.0,1
529,7646,20000.0,1
530,7647,20000.0,1
531,7648,19999.999999999996,1
532,7649,20000.000000000007,1
533,7650,19999.999999999996,1
534,7651,20000.000000000004,1
535,7652,20000.0,1
536,7653,20000.0,1
537,7654,19999.999999999996,1
538,7655,20000.0,1
539,7656,20000.0,1
540,7657,20000.000000000004,1
541,7658,19999.999999999996,1
542,7659,20000.000000000004,1
543,7660,20000.0,1
544,7661,20000.000000000004,1
545,7662,20000.0,1
546,7663,20000.000000000004,1
547,7664,19999.999999999996,1
548,7665,20000.000000000004,1
549,7666,20000.0,1
550,7667,20000.0,1
551,7668,20000.0,1
552,7669,20000.0,1
553,7670,20000.0,1
554,7671,20000.0,1
555,7672,20000.0,1
556,7673,20000.0,1
557,7674,20000.0,1
558,7675,20000.0,1
559,7676,20000.0,1
560,7677,20000.0,1
561,7678,20000.000000000004,1
562,7679,20000.0,1
563,7680,20000.0,1
564,7681,20000.0,1
565,7682,20000.0,1
566,7683,20000.000000000004,1
567,7684,20000.0,1
568,7685,20000.0,1
569,7686,20000.0,1
570,7687,19999.999999999996,1
571,7688,19999.999999999996,1
572,7689,20000.000000000004,1
573,7690,20000.000000000004,1
574,7691,20000.0,1
575,7692,20000.0,1
576,7693,20000.0,1
577,7694,19999.999999999996,1
578,7695,20000.0,1
579,7696,20000.0,1
580,7697,20000.0,1
581,7698,20000.0,1
582,7699,20000.000000000004,1
583,7700,20000.0,1
584,7701,20000.000000000004,1
585,7702,20000.0,1
586,7703,20000.0,1
587,7704,20000.0,1
588,7705,20000.0,1
589,7706,19999.999999999996,1
590,7707,20000.0,1
591,7708,20000.0,1
592,7709,19999.999999999996,1
593,7710,20000.0,1
594,7711,20000.0,1
595,7712,20000.000000000004,1
596,7713,19999.999999999996,1
597,7714,20000.0,1
598,7715,20000.000000000004,1
599,7716,19999.999999999996,1
600,7717,19999.999999999996,1
601,7718,20000.0,1
602,7719,20000.0,1
603,7720,19999.999999999996,1
604,7721,20000.000000000004,1
605,7722,20000.000000000004,1
606,7723,20000.0,1
607,7724,20000.0,1
608,7725,20000.000000000004,1
609,7726,20000.000000000004,1
610,7727,20000.0,1
611,7728,20000.000000000004,1
612,7729,20000.0,1
613,7730,20000.0,1
614,7731,20000.0,1
615,7732,20000.0,1
616,7733,20000.0,1
617,7734,20000.0,1
618,7735,20000.0,1
619,7736,20000.0,1
620,7737,20000.0,1
621,7738,20000.0,1
622,7739,20000.0,1
623,7740,20000.0,1
624,7741,20000.0,1
625,7742,19999.999999999996,1
626,7743,20000.0,1
627,7744,19999.999999999996,1
628,7745,20000.0,1
629,7746,19999.999999999996,1
630,7747,19999.999999999996,1
631,7748,20000.0,1
632,7749,20000.0,1
633,7750,20000.0,1
634,7751,20000.0,1
635,7752,20000.000000000004,1
636,7753,20000.000000000004,1
637,7754,20000.0,1
638,7755,20000.0,1
639,7756,20000.0,1
640,7757,20000.0,1
641,7758,20000.0,1
642,7759,20000.0,1
643,7760,19999.999999999996,1
644,7761,20000.000000000004,1
645,7762,20000.000000000004,1
646,7763,20000.0,1
647,7764,20000.0,1
648,7765,20000.000000000004,1
649,7766,20000.0,1
650,7767,20000.0,1
651,7768,20000.0,1
652,7769,20000.0,1
653,7770,20000.0,1
654,7771,19999.999999999996,1
655,7772,20000.0,1
656,7773,20000.0,1
657,7774,20000.0,1
658,7775,19999.999999999996,1
659,7776,20000.0,1
660,7777,20000.0,1
661,7778,20000.0,1
662,7779,20000.000000000004,1
663,7780,20000.0,1
664,7781,20000.0,1
665,7782,20000.0,1
666,7783,20000.0,1
667,7784,19999.999999999996,1
668,7785,19999.999999999996,1
669,7786,20000.0,1
670,7787,20000.0,1
671,7788,19999.999999999996,1
672,7789,20000.000000000004,1
673,7790,20000.0,1
674,7791,20000.0,1
675,7792,19999.999999999996,1
676,7793,20000.0,1
677,7794,20000.0,1
678,7795,19999.999999999996,1
679,7796,20000.0,1
680,7797,20000.000000000004,1
681,7798,20000.0,1
682,7799,19999.999999999996,1
683,7800,20000.0,1
684,7801,20000.0,1
685,7802,20000.000000000004,1
686,7803,20000.0,1
687,7804,19999.999999999996,1
688,7805,20000.0,1
689,7806,20000.0,1
690,7807,20000.0,1
691,7808,19999.999999999996,1
692,7809,20000.0,1
693,7810,19999.999999999996,1
694,7811,20000.0,1
695,7812,20000.000000000004,1
696,7813,20000.0,1
697,7814,20000.0,1
698,7815,20000.000000000004,1
699,7816,20000.000000000004,1
700,7817,0.0,1
701,7818,0.0,1
702,7819,0.0,1
703,7820,0.0,1
704,7821,0.0,1
705,7822,0.0,1
706,7823,0.0,1
707,7824,0.0,1
708,7825,0.0,1
709,7826,0.0,1
710,7827,0.0,1
711,7828,0.0,1
712,7829,0.0,1
713,7830,0.0,1
714,7831,0.0,1
715,7832,0.0,1
716,7833,0.0,1
717,7834,0.0,1
718,7835,0.0,1
719,7836,0.0,1
720,7837,0.0,1
721,7838,0.0,1
722,7839,0.0,1
723,7840,0.0,1
724,7841,0.0,1
725,7842,0.0,1
726,7843,0.0,1
727,7844,0.0,1
728,7845,0.0,1
729,7846,0.0,1
730,7847,0.0,1
731,7848,0.0,1
732,7849,0.0,1
733,7850,0.0,1
734,7851,0.0,1
735,7852,0.0,1
736,7853,0.0,1
737,7854,0.0,1
738,7855,0.0,1
739,7856,0.0,1
740,7857,0.0,1
741,7858,0.0,1
742,7859,0.0,1
743,7860,0.0,1
744,7861,0.0,1
745,7862,0.0,1
746,7863,0.0,1
747,7864,0.0,1
748,7865,0.0,1
749,7866,0.0,1
750,7867,0.0,1
751,7868,0.0,1
752,7869,0.0,1
753,7870,0.0,1
754,7871,0.0,1
755,7872,0.0,1
756,7873,0.0,1
757,7874,0.0,1
758,7875,0.0,1
759,7876,0.0,1
760,7877,0.0,1
761,7878,0.0,1
762,7879,0.0,1
763,7880,0.0,1
764,7881,0.0,1
765,7882,0.0,1
766,7883,0.0,1
767,7884,0.0,1
768,7885,0.0,1
769,7886,0.0,1
770,7887,-1.0658141036399758e-13,1
771,7888,0.0,1
772,7889,0.0,1
773,7890,0.0,1
774,7891,0.0,1
775,7892,0.0,1
776,7893,0.0,1
777,7894,0.0,1
778,7895,0.0,1
779,7896,0.0,1
780,7897,0.0,1
781,7898,0.0,1
782,7899,0.0,1
783,7900,0.0,1
784,7901,0.0,1
785,7902,0.0,1
786,7903,0.0,1
787,7904,0.0,1
788,7905,0.0,1
789,7906,0.0,1
790,7907,0.0,1
791,7908,0.0,1
792,7909,0.0,1
793,7910,0.0,1
794,7911,0.0,1
795,7912,0.0,1
796,7913,0.0,1
797,7914,0.0,1
798,7915,0.0,1
799,7916,0.0,1
800,7917,0.0,1
801,7918,0.0,1
802,7919,0.0,1
803,7920,0.0,1
804,7921,0.0,1
805,7922,0.0,1
806,7923,0.0,1
807,7924,0.0,1
808,7925,0.0,1
809,7926,0.0,1
810,7927,0.0,1
811,7928,0.0,1
812,7929,0.0,1
813,7930,0.0,1
814,7931,0.0,1
815,7932,0.0,1
816,7933,0.0,1
817,7934,0.0,1
818,7935,0.0,1
819,7936,0.0,1
820,7937,0.0,1
821,7938,0.0,1
822,7939,0.0,1
823,7940,0.0,1
824,7941,0.0,1
825,7942,0.0,1
826,7943,0.0,1
827,7944,0.0,1
828,7945,0.0,1
829,7946,0.0,1
830,7947,0.0,1
831,7948,0.0,1
832,7949,0.0,1
833,7950,0.0,1
834,7951,0.0,1
835,7952,0.0,1
836,7953,0.0,1
837,7954,0.0,1
838,7955,0.0,1
839,7956,0.0,1
840,7957,0.0,1
841,7958,0.0,1
842,7959,0.0,1
843,7960,0.0,1
844,7961,0.0,1
845,7962,0.0,1
846,7963,0.0,1
847,7964,0.0,1
848,7965,0.0,1
849,7966,0.0,1
850,7967,4.255042918808151e-13,1
851,7968,0.0,1
852,7969,0.0,1
853,7970,0.0,1
854,7971,0.0,1
855,7972,5.673390558410841e-13,1
856,7973,0.0,1
857,7974,0.0,1
858,7975,0.0,1
859,7976,0.0,1
860,7977,3.828917692000022e-28,1
861,7978,0.0,1
862,7979,0.0,1
863,7980,0.0,1
864,7981,0.0,1
865,7982,-5.673390558410865e-13,1
866,7983,0.0,1
867,7984,0.0,1
868,7985,0.0,1
869,7986,0.0,1
870,7987,-4.266045314947629e-13,1
871,7988,0.0,1
872,7989,0.0,1
873,7990,0.0,1
874,7991,0.0,1
875,7992,0.0,1
876,7993,0.0,1
877,7994,0.0,1
878,7995,0.0,1
879,7996,0.0,1
880,7997,0.0,1
881,7998,0.0,1
882,7999,0.0,1
883,8000,0.0,1
884,8001,0.0,1
885,8002,0.0,1
886,8003,0.0,1
887,8004,0.0,1
888,8005,0.0,1
889,8006,0.0,1
890,8007,0.0,1
891,8008,0.0,1
892,8009,0.0,1
893,8010,0.0,1
894,8011,0.0,1
895,8012,0.0,1
896,8013,0.0,1
897,8014,0.0,1
898,8015,0.0,1
899,8016,0.0,1
900,8017,0.0,1
901,8018,0.0,1
902,8019,0.0,1
903,8020,0.0,1
904,8021,0.0,1
905,8022,0.0,1
906,8023,0.0,1
907,8024,0.0,1
908,8025,0.0,1
909,8026,0.0,1
910,8027,0.0,1
911,8028,0.0,1
912,8029,0.0,1
913,8030,0.0,1
914,8031,0.0,1
915,8032,0.0,1
916,8033,0.0,1
917,8034,0.0,1
918,8035,0.0,1
919,8036,0.0,1
920,8037,0.0,1
921,8038,0.0,1
922,8039,0.0,1
923,8040,0.0,1
924,8041,0.0,1
925,8042,0.0,1
926,8043,0.0,1
927,8044,0.0,1
928,8045,0.0,1
929,8046,0.0,1
930,8047,0.0,1
931,8048,0.0,1
932,8049,0.0,1
933,8050,0.0,1
934,8051,0.0,1
935,8052,0.0,1
936,8053,0.0,1
937,8054,0.0,1
938,8055,0.0,1
939,8056,0.0,1
940,8057,0.0,1
941,8058,0.0,1
942,8059,0.0,1
943,8060,0.0,1
944,8061,0.0,1
945,8062,0.0,1
946,8063,0.0,1
947,8064,0.0,1
948,8065,0.0,1
949,8066,0.0,1
950,8067,0.0,1
951,8068,0.0,1
952,8069,0.0,1
953,8070,0.0,1
954,8071,0.0,1
955,8072,0.0,1
956,8073,0.0,1
957,8074,0.0,1
958,8075,0.0,1
959,8076,0.0,1
960,8077,0.0,1
961,8078,0.0,1
962,8079,0.0,1
963,8080,0.0,1
964,8081,0.0,1
965,8082,0.0,1
966,8083,0.0,1
967,8084,0.0,1
968,8085,0.0,1
969,8086,0.0,1
970,8087,0.0,1
971,8088,0.0,1
972,8089,0.0,1
973,8090,0.0,1
974,8091,0.0,1
975,8092,0.0,1
976,8093,0.0,1
977,8094,0.0,1
978,8095,0.0,1
979,8096,0.0,1
980,8097,0.0,1
981,8098,0.0,1
982,8099,0.0,1
983,8100,0.0,1
984,8101,0.0,1
985,8102,0.0,1
986,8103,0.0,1
987,8104,0.0,1
988,8105,0.0,1
989,8106,0.0,1
990,8107,0.0,1
991,8108,0.0,1
992,8109,0.0,1
993,8110,0.0,1
994,8111,0.0,1
995,8112,0.0,1
996,8113,0.0,1
997,8114,0.0,1
998,8115,0.0,1
999,8116,0.0,1
1000,9017,4499.999999999998,1
1001,9018,4500.0,1
1002,9019,4500.0,1
1003,9020,4500.0,1
1004,9021,4499.999999999999,1
1005,9022,4500.000000000003,1
1006,9023,4500.000000000002,1
1007,9024,4499.9999999999945,1
1008,9025,4500.000000000005,1
1009,9026,4499.999999999999,1
1010,9027,4499.9999999999945,1
1011,9028,4500.000000000003,1
1012,9029,4499.999999999997,1
1013,9030,4500.0,1
1014,9031,4500.000000000002,1
1015,9032,3499.999999999999,1
1016,9033,3499.9999999999995,1
1017,9034,3500.0000000000055,1
1018,9035,3499.9999999999977,1
1019,9036,3499.999999999999,1
1020,9037,3499.9999999999964,1
1021,9038,3499.9999999999977,1
1022,9039,3500.0000000000014,1
1023,9040,3499.9999999999986,1
1024,9041,3499.999999999997,1
1025,9042,3500.0000000000027,1
1026,9043,3499.9999999999995,1
1027,9044,3500.0000000000045,1
