,Element ID,Centroid Z,Normal Factor
70,2973,534.7499999999628,-1
71,2974,534.749999999962,-1
72,2975,534.749999999963,-1
73,2976,534.7499999999638,-1
74,2977,534.7499999999632,-1
75,2978,15375.0717880325,-1
76,2979,16281.021964456815,-1
77,2980,17343.58711746915,-1
78,2981,18406.152270481485,-1
79,2982,19468.71742349383,-1
80,2983,15402.859928813947,-1
81,2984,16329.67126146334,-1
82,2985,17378.336615330954,-1
83,2986,18427.00196919857,-1
84,2987,19475.667323066184,-1
85,2988,15430.649601238947,-1
86,2989,16378.320539582965,-1
87,2990,17413.08609970212,-1
88,2991,18447.851659821266,-1
89,2992,19482.61721994042,-1
90,2993,15458.44052658379,-1
91,2994,16426.969798044196,-1
92,2995,17447.835570031566,-1
93,2996,18468.701342018936,-1
94,2997,19489.567114006313,-1
95,2998,15486.2324898855,-1
96,2999,16475.619036032927,-1
97,3000,17482.585025737804,-1
98,3001,18489.551015442685,-1
99,3002,19496.517005147558,-1
100,3003,10497.686927951365,-1
101,3004,11493.060783854087,-1
102,3005,12488.434639756813,-1
103,3006,13483.808495659534,-1
104,3007,14479.18235156226,-1
105,3008,15349.296627649948,-1
106,3009,16256.75000000025,-1
107,3010,17326.250000000182,-1
108,3011,18395.75000000011,-1
109,3012,19465.250000000036,-1
110,3013,10493.053628397696,-1
111,3014,11479.1608851931,-1
112,3015,12465.268141988492,-1
113,3016,13451.375398783885,-1
114,3017,14437.482655579282,-1
115,3018,15326.136987904067,-1
116,3019,16256.750000000247,-1
117,3020,17326.25000000018,-1
118,3021,18395.75000000011,-1
119,3022,19465.25000000004,-1
120,3023,10488.420329484932,-1
121,3024,11465.260988454796,-1
122,3025,12442.101647424659,-1
123,3026,13418.942306394516,-1
124,3027,14395.782965364382,-1
125,3028,15302.97657096146,-1
126,3029,16256.750000000251,-1
127,3030,17326.250000000182,-1
128,3031,18395.75000000011,-1
129,3032,19465.25000000004,-1
130,3033,10483.787031231479,-1
131,3034,11451.361093694431,-1
132,3035,12418.93515615738,-1
133,3036,13386.509218620331,-1
134,3037,14354.083281083284,-1
135,3038,15279.815499005364,-1
136,3039,16256.750000000255,-1
137,3040,17326.250000000186,-1
138,3041,18395.750000000113,-1
139,3042,19465.250000000036,-1
140,3043,10479.153733656458,-1
141,3044,11437.461200969374,-1
142,3045,12395.76866828229,-1
143,3046,13354.076135595207,-1
144,3047,14312.383602908127,-1
145,3048,15256.653869883034,-1
146,3049,16256.750000000255,-1
147,3050,17326.25000000018,-1
148,3051,18395.75000000011,-1
149,3052,19465.250000000036,-1
150,15843,15375.071788032497,1
151,15844,15402.85992881394,1
152,15845,15430.649601238942,1
153,15846,15458.440526583796,1
154,15847,15486.232489885497,1
155,15848,16281.021964456804,1
156,15849,16329.671261463327,1
157,15850,16378.320539582955,1
158,15851,16426.969798044185,1
159,15852,16475.619036032927,1
160,15853,17343.587117469146,1
161,15854,17378.336615330947,1
162,15855,17413.08609970211,1
163,15856,17447.835570031562,1
164,15857,17482.585025737804,1
165,15858,18406.15227048149,1
166,15859,18427.001969198573,1
167,15860,18447.85165982127,1
168,15861,18468.701342018943,1
169,15862,18489.551015442692,1
170,15863,19468.717423493832,1
171,15864,19475.667323066187,1
172,15865,19482.617219940425,1
173,15866,19489.567114006317,1
174,15867,19496.517005147565,1
175,15868,19465.250000000036,1
176,15869,19465.250000000036,1
177,15870,19465.25000000004,1
178,15871,19465.25000000004,1
179,15872,19465.250000000036,1
180,15873,18395.75000000011,1
181,15874,18395.750000000106,1
182,15875,18395.750000000116,1
183,15876,18395.750000000116,1
184,15877,18395.750000000116,1
185,15878,17326.25000000019,1
186,15879,17326.25000000019,1
187,15880,17326.250000000182,1
188,15881,17326.250000000182,1
189,15882,17326.250000000182,1
190,15883,16256.750000000256,1
191,15884,16256.75000000026,1
192,15885,16256.750000000256,1
193,15886,16256.750000000255,1
194,15887,16256.750000000262,1
195,15888,15245.166666666932,1
196,15889,15245.166666666933,1
197,15890,15245.166666666937,1
198,15891,15245.16666666694,1
199,15892,15245.166666666943,1
200,15893,14291.500000000218,1
201,15894,14291.500000000218,1
202,15895,14291.50000000022,1
203,15896,14291.500000000222,1
204,15897,14291.50000000022,1
205,15898,13337.833333333501,1
206,15899,13337.833333333503,1
207,15900,13337.833333333505,1
208,15901,13337.833333333501,1
209,15902,13337.833333333505,1
210,15903,12384.166666666788,1
