,Element ID,Centroid Z,Normal Factor
1338,9455,534.7499999999623,1
1339,9456,534.7499999999632,1
1340,9457,534.7499999999627,1
1341,9458,534.7499999999638,1
1342,9459,15375.071788032497,1
1343,9460,16281.021964456815,1
1344,9461,17343.58711746915,1
1345,9462,18406.15227048149,1
1346,9463,19468.717423493832,1
1347,9464,15402.859928813941,1
1348,9465,16329.671261463336,1
1349,9466,17378.336615330954,1
1350,9467,18427.00196919857,1
1351,9468,19475.66732306619,1
1352,9469,15430.649601238945,1
1353,9470,16378.320539582963,1
1354,9471,17413.086099702123,1
1355,9472,18447.851659821274,1
1356,9473,19482.617219940425,1
1357,9474,15458.440526583796,1
1358,9475,16426.969798044196,1
1359,9476,17447.835570031566,1
1360,9477,18468.701342018943,1
1361,9478,19489.56711400631,1
1362,9479,15486.232489885499,1
1363,9480,16475.619036032927,1
1364,9481,17482.585025737804,1
1365,9482,18489.55101544268,1
1366,9483,19496.51700514756,1
1367,9484,10497.686927951365,1
1368,9485,11493.060783854087,1
1369,9486,12488.43463975681,1
1370,9487,13483.80849565954,1
1371,9488,14479.182351562262,1
1372,9489,15349.29662764995,1
1373,9490,16256.750000000247,1
1374,9491,17326.25000000018,1
1375,9492,18395.75000000011,1
1376,9493,19465.25000000004,1
1377,9494,10493.053628397698,1
1378,9495,11479.160885193098,1
1379,9496,12465.26814198849,1
1380,9497,13451.375398783888,1
1381,9498,14437.482655579288,1
1382,9499,15326.136987904069,1
1383,9500,16256.750000000255,1
1384,9501,17326.25000000018,1
1385,9502,18395.75000000012,1
1386,9503,19465.25000000004,1
1387,9504,10488.420329484934,1
1388,9505,11465.260988454795,1
1389,9506,12442.101647424657,1
1390,9507,13418.942306394523,1
1391,9508,14395.782965364384,1
1392,9509,15302.976570961464,1
1393,9510,16256.750000000255,1
1394,9511,17326.250000000182,1
1395,9512,18395.750000000116,1
1396,9513,19465.250000000036,1
1397,9514,10483.787031231479,1
1398,9515,11451.361093694431,1
1399,9516,12418.93515615738,1
1400,9517,13386.50921862033,1
1401,9518,14354.083281083282,1
1402,9519,15279.815499005366,1
1403,9520,16256.750000000253,1
1404,9521,17326.25000000019,1
1405,9522,18395.750000000116,1
1406,9523,19465.250000000036,1
1407,9524,10479.15373365646,1
1408,9525,11437.461200969376,1
1409,9526,12395.76866828229,1
1410,9527,13354.076135595209,1
1411,9528,14312.383602908125,1
1412,9529,15256.653869883035,1
1413,9530,16256.750000000255,1
1414,9531,17326.250000000182,1
1415,9532,18395.750000000113,1
1416,9533,19465.250000000036,1
1417,10396,0.0,1
1418,10397,0.0,1
1419,10398,0.0,1
1420,10399,0.0,1
1421,10400,0.0,1
1422,10401,0.0,1
1423,10402,0.0,1
1424,10403,0.0,1
1425,10404,0.0,1
1426,10405,0.0,1
1427,10406,0.0,1
1428,10407,0.0,1
1429,10408,0.0,1
1430,10409,0.0,1
1431,10410,0.0,1
1432,10411,0.0,1
1433,10412,0.0,1
1434,10413,0.0,1
1435,10414,0.0,1
1436,10415,0.0,1
1437,10416,0.0,1
1438,10417,0.0,1
1439,10418,0.0,1
1440,10419,0.0,1
1441,10420,0.0,1
1442,10421,0.0,1
1443,10422,0.0,1
1444,10423,0.0,1
1445,10424,0.0,1
1446,10425,0.0,1
1447,10426,0.0,1
1448,10427,0.0,1
1449,10428,0.0,1
1450,10429,0.0,1
1451,10430,0.0,1
1452,10431,0.0,1
1453,10432,0.0,1
1454,10433,0.0,1
1455,10434,0.0,1
1456,10435,0.0,1
1457,10436,0.0,1
1458,10437,0.0,1
1459,10438,0.0,1
1460,10439,0.0,1
1461,10440,0.0,1
1462,10441,0.0,1
1463,10442,0.0,1
1464,10443,0.0,1
1465,10444,0.0,1
1466,10445,0.0,1
1467,10446,0.0,1
1468,10447,0.0,1
1469,10448,0.0,1
1470,10449,0.0,1
1471,10450,0.0,1
1472,10451,0.0,1
1473,10452,0.0,1
1474,10453,0.0,1
1475,10454,0.0,1
1476,10455,0.0,1
1477,10456,0.0,1
1478,10457,0.0,1
1479,10458,0.0,1
1480,10459,0.0,1
1481,10460,0.0,1
1482,10461,0.0,1
1483,10462,0.0,1
1484,10463,0.0,1
1485,10464,0.0,1
1486,10465,0.0,1
1487,10466,0.0,1
1488,10467,0.0,1
1489,10468,0.0,1
1490,10469,0.0,1
1491,10470,0.0,1
1492,10619,15375.071788032494,-1
1493,10620,15402.859928813938,-1
1494,10621,15430.649601238936,-1
1495,10622,15458.440526583789,-1
1496,10623,15486.232489885497,-1
1497,10624,16281.021964456797,-1
1498,10625,16329.671261463325,-1
1499,10626,16378.320539582954,-1
1500,10627,16426.969798044185,-1
1501,10628,16475.619036032927,-1
1502,10629,17343.587117469142,-1
1503,10630,17378.336615330947,-1
1504,10631,17413.086099702112,-1
1505,10632,17447.835570031566,-1
1506,10633,17482.585025737804,-1
1507,10634,18406.15227048148,-1
1508,10635,18427.001969198573,-1
1509,10636,18447.851659821263,-1
1510,10637,18468.70134201894,-1
1511,10638,18489.551015442677,-1
1512,10639,19468.71742349383,-1
1513,10640,19475.667323066195,-1
1514,10641,19482.617219940425,-1
1515,10642,19489.567114006313,-1
1516,10643,19496.51700514756,-1
1517,10644,19465.250000000036,-1
1518,10645,19465.250000000036,-1
1519,10646,19465.250000000036,-1
1520,10647,19465.250000000036,-1
1521,10648,19465.25000000004,-1
1522,10649,18395.750000000113,-1
1523,10650,18395.750000000113,-1
1524,10651,18395.750000000106,-1
1525,10652,18395.750000000116,-1
1526,10653,18395.750000000113,-1
1527,10654,17326.250000000182,-1
1528,10655,17326.250000000186,-1
1529,10656,17326.250000000182,-1
1530,10657,17326.250000000186,-1
1531,10658,17326.250000000186,-1
1532,10659,16256.750000000255,-1
1533,10660,16256.750000000255,-1
1534,10661,16256.75000000026,-1
1535,10662,16256.750000000266,-1
1536,10663,16256.750000000266,-1
1537,10664,15245.166666666933,-1
1538,10665,15245.166666666933,-1
1539,10666,15245.16666666694,-1
1540,10667,15245.16666666694,-1
1541,10668,15245.166666666948,-1
1542,10669,14291.500000000215,-1
1543,10670,14291.500000000218,-1
1544,10671,14291.500000000226,-1
1545,10672,14291.500000000227,-1
1546,10673,14291.500000000227,-1
1547,10674,13337.833333333503,-1
1548,10675,13337.83333333351,-1
1549,10676,13337.833333333507,-1
1550,10677,13337.83333333351,-1
1551,10678,13337.833333333514,-1
1552,10679,12384.16666666679,-1
1553,10680,12384.166666666792,-1
1554,10681,12384.16666666679,-1
1555,10682,12384.166666666792,-1
1556,10683,12384.166666666793,-1
1557,10684,11430.500000000075,-1
1558,10685,11430.500000000075,-1
1559,10686,11430.500000000073,-1
1560,10687,11430.500000000076,-1
1561,10688,11430.500000000078,-1
1562,10689,10476.833333333358,-1
1563,10690,10476.833333333358,-1
1564,10691,10476.83333333336,-1
1565,10692,10476.833333333358,-1
1566,10693,10476.83333333336,-1
1567,10694,9523.16666666664,-1
1568,10695,8569.499999999924,-1
1569,10696,7615.8333333332075,-1
1570,10697,6662.1666666664905,-1
1571,10698,5708.499999999774,-1
1572,10699,4754.8333333330565,-1
1573,10700,3743.249999999734,-1
1574,10701,2673.74999999981,-1
1575,10702,1604.2499999998865,-1
1576,10703,534.7499999999624,-1
1577,10704,9523.16666666664,-1
1578,10705,8569.499999999924,-1
1579,10706,7615.833333333208,-1
1580,10707,6662.166666666492,-1
1581,10708,5708.499999999775,-1
1582,10709,4754.833333333059,-1
1583,10710,3743.2499999997344,-1
1584,10711,2673.749999999812,-1
1585,10712,1604.2499999998854,-1
1586,10713,534.7499999999613,-1
1587,10714,9523.166666666642,-1
1588,10715,8569.499999999924,-1
1589,10716,7615.833333333208,-1
1590,10717,6662.166666666494,-1
1591,10718,5708.499999999777,-1
1592,10719,4754.833333333061,-1
1593,10720,3743.2499999997403,-1
1594,10721,2673.749999999811,-1
1595,10722,1604.2499999998868,-1
1596,10723,534.7499999999628,-1
1597,10724,9523.166666666639,-1
1598,10725,8569.499999999925,-1
1599,10726,7615.833333333211,-1
1600,10727,6662.166666666493,-1
1601,10728,5708.49999999978,-1
1602,10729,4754.833333333064,-1
1603,10730,3743.2499999997417,-1
1604,10731,2673.749999999815,-1
1605,10732,1604.2499999998897,-1
1606,10733,534.749999999962,-1
1607,10734,9523.166666666644,-1
1608,10735,8569.499999999925,-1
1609,10736,7615.833333333213,-1
1610,10737,6662.166666666495,-1
1611,10738,5708.499999999781,-1
1612,10739,4754.8333333330675,-1
1613,10740,3743.2499999997453,-1
1614,10741,2673.7499999998186,-1
1615,10742,1604.2499999998895,-1
1616,10743,534.7499999999637,-1
1617,10744,9500.0,-1
1618,10745,8500.0,-1
1619,10746,7499.999999999999,-1
1620,10747,6500.0,-1
1621,10748,5500.000000000002,-1
1622,10749,9500.0,-1
1623,10750,8500.0,-1
1624,10751,7500.000000000001,-1
1625,10752,6499.999999999999,-1
